date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:32:00	553/553	---M--	200	added ('OK')	image/png	etag:%226a84cba131ca0feb73b55ddcfafeb3e0%22	https://a.kickstarter.com/assets/icons/admin/email-040d4ecd79cc10e1e4cc64e638d1d75fe2130edfbb68a9965d0aa5576ebb4b6b.png	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/icons/admin/email-040d4ecd79cc10e1e4cc64e638d1d75fe2130edfbb68a9965d0aa5576ebb4b6b.png	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:01	673/673	---M--	200	added ('OK')	image/png	etag:%22ed683a203f7ce5889909a1301ce0b662%22	https://a.kickstarter.com/assets/icons/admin/message-2f15dbafcd534b584133b38abb3a6b04236d181c32218e2bd5adcd10c110231b.png	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/icons/admin/message-2f15dbafcd534b584133b38abb3a6b04236d181c32218e2bd5adcd10c110231b.png	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:01	334/334	---M--	200	added ('OK')	image/png	etag:%22631c5533df9ab5bf659d2df3e8dc9b54%22	https://a.kickstarter.com/assets/icons/admin/comment-29e887b1155ae3592689e012fb7c7f64354d604886d18b27c74004a0be2fcc7e.png	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/icons/admin/comment-29e887b1155ae3592689e012fb7c7f64354d604886d18b27c74004a0be2fcc7e.png	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:01	402/402	---M--	200	added ('OK')	image/png	etag:%2273e77b83074c5122c537090f109bf025%22	https://a.kickstarter.com/assets/icons/admin/post-7ef63e2392f3176692006db0bcf7159da7f0244c0b443a04eedd15402cd44f6c.png	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/icons/admin/post-7ef63e2392f3176692006db0bcf7159da7f0244c0b443a04eedd15402cd44f6c.png	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:01	54/54	---M--	200	added ('OK')	image/gif	etag:%22a54846803de3cc786eec3d69f9ac2d38%22	https://a.kickstarter.com/assets/tablesorter_asc-d8e961459052dc6a9ca57e587cbd89105322af6b87cb73d1b59f0e8b4ea4bf81.gif	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/tablesorter_asc-d8e961459052dc6a9ca57e587cbd89105322af6b87cb73d1b59f0e8b4ea4bf81.gif	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:02	54/54	---M--	200	added ('OK')	image/gif	etag:%22f8a1940c9cf44ab8870319169f3a14ff%22	https://a.kickstarter.com/assets/tablesorter_desc-1bf8b7f7affee67f19707d3514c565805efdf2e5801ea6b4186a3bed176e1975.gif	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/tablesorter_desc-1bf8b7f7affee67f19707d3514c565805efdf2e5801ea6b4186a3bed176e1975.gif	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:02	1142/1142	---M--	200	added ('OK')	image/gif	etag:%222942afde3a5fd3a46a2aaa02f03e21f0%22	https://a.kickstarter.com/assets/projects/icon-dropdown-62e753650df6e95e812d5da0abd55aceb7e7039856a2bcaa9ad35de660ab07bd.gif	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/projects/icon-dropdown-62e753650df6e95e812d5da0abd55aceb7e7039856a2bcaa9ad35de660ab07bd.gif	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:02	1154627/1154627	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20May%202021%2009:56:00%20GMT	https://ksr-static.imgix.net/d3ce/74358055.jpg?ixlib=rb-2.0.0&auto=compress%2Cformat&s=c79c834c15e8691f3e6b89d3ecc3f847	C:/My%20Websites/KS_Browsing_Page/ksr-static.imgix.net/d3ce/74358055580f.jpg	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:02	124566/124566	---M--	200	added ('OK')	image/jpeg	etag:%2225ae3909b5ffed67de44424f9864f6f0%22	https://a.kickstarter.com/assets/country_signups/composite-bg-ad415865ce76418e6a2137679563dc93ba0da9e465db3a6816db10d15d6c8c0b.jpg	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/country_signups/composite-bg-ad415865ce76418e6a2137679563dc93ba0da9e465db3a6816db10d15d6c8c0b.jpg	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:03	88997/88997	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20May%202021%2011:39:06%20GMT	https://ksr-static.imgix.net/2ffd/mexico_2.jpg?ixlib=rb-2.0.0&auto=compress%2Cformat&s=78701408a1f25b6297d9819f28a7a5f9	C:/My%20Websites/KS_Browsing_Page/ksr-static.imgix.net/2ffd/mexico_2596f.jpg	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:03	9670/9670	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20May%202021%2010:02:34%20GMT	https://ksr-static.imgix.net/1a81/gradient-swatch--entertainment.png?ixlib=rb-2.0.0&auto=compress%2Cformat&s=5cbc82d49d8c6133d51013a680053f17	C:/My%20Websites/KS_Browsing_Page/ksr-static.imgix.net/1a81/gradient-swatch--entertainment1e45.jpg	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:04	1124670/1124670	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20May%202021%2012:02:51%20GMT	https://ksr-static.imgix.net/81d1/C4EC1622B50A-79284169.jpg?ixlib=rb-2.0.0&auto=compress%2Cformat&s=9641e60bf4c38ba30c11368935fe7925	C:/My%20Websites/KS_Browsing_Page/ksr-static.imgix.net/81d1/C4EC1622B50A-79284169289e.jpg	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:04	1368/1368	---M--	200	added ('OK')	image/png	etag:%2213241fc258b86fbb53bb9d3be493f9c2%22	https://a.kickstarter.com/assets/payment_sources/icon-cc-visa-1431c2739e616da785a215e1c423b27710c6238e23c02ba8e64c97aa6932cb6c.png	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/payment_sources/icon-cc-visa-1431c2739e616da785a215e1c423b27710c6238e23c02ba8e64c97aa6932cb6c.png	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:04	673/673	---M--	200	added ('OK')	image/png	etag:%22e04c348f7be6e67e98b847d327cbbe66%22	https://a.kickstarter.com/assets/payment_sources/icon-cc-mastercard-a40c133521cc4a29632385e31a0ff01d9f917a94f83e3bedaf38d7f39ca57825.png	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/payment_sources/icon-cc-mastercard-a40c133521cc4a29632385e31a0ff01d9f917a94f83e3bedaf38d7f39ca57825.png	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:04	1090/1090	---M--	200	added ('OK')	image/png	etag:%22ffd50a2544111b1f2379de8c4da7ce2d%22	https://a.kickstarter.com/assets/payment_sources/icon-cc-amex-38e5e2364caea2cccf1fe1167aeb03a4a10266e6aee8aa5bf27ae90ad86fac4a.png	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/payment_sources/icon-cc-amex-38e5e2364caea2cccf1fe1167aeb03a4a10266e6aee8aa5bf27ae90ad86fac4a.png	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:04	1091/1091	---M--	200	added ('OK')	image/png	etag:%2299d08a0f7c022fd806c442e9b01b0f37%22	https://a.kickstarter.com/assets/payment_sources/icon-cc-discover-4ac101854c1ed42ec0eb45fe035fc9b0a0e607e02b4c329624b859244098dfea.png	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/payment_sources/icon-cc-discover-4ac101854c1ed42ec0eb45fe035fc9b0a0e607e02b4c329624b859244098dfea.png	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:04	2030/2030	---M--	200	added ('OK')	image/png	etag:%228b9bcb35912b0d23bcc3dfc219ba7e72%22	https://a.kickstarter.com/assets/payment_sources/icon-cc-jcb-3b91a684cecd3bcaf6ffd92263a184e2661be202f1f7e983ffd13203f9aa0f57.png	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/payment_sources/icon-cc-jcb-3b91a684cecd3bcaf6ffd92263a184e2661be202f1f7e983ffd13203f9aa0f57.png	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:05	1893/1893	---M--	200	added ('OK')	image/png	etag:%226bb1ca465a02f28504ecb5a4ea4603d6%22	https://a.kickstarter.com/assets/curated_pages/add_project-710f0d7ae27cf47ea3d77e3e8ba9c0502c25866dc4fbfa8528a01a2d5cbc402f.png	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/curated_pages/add_project-710f0d7ae27cf47ea3d77e3e8ba9c0502c25866dc4fbfa8528a01a2d5cbc402f.png	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:05	44756/44756	---M--	200	added ('OK')	image/png	etag:%2239e9a49a69dc1eed2b95531c244a3f58%22	https://a.kickstarter.com/assets/curated_pages/dropzone-ac90ac59915675e317a75d36d99f2e34b30acc272fcfb75f0fed2d9de8e915a3.png	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/curated_pages/dropzone-ac90ac59915675e317a75d36d99f2e34b30acc272fcfb75f0fed2d9de8e915a3.png	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:05	120238/120238	---M--	200	added ('OK')	image/jpeg	etag:%22a10b536ee81f5f2c357f8103ce25c033%22	https://a.kickstarter.com/assets/watch/bg-2e48d1892088ed9e59b9a541fe547e9f82a451c8e0ccd31a2678839903c8eb06.jpg	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/watch/bg-2e48d1892088ed9e59b9a541fe547e9f82a451c8e0ccd31a2678839903c8eb06.jpg	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:05	83162/83162	---M--	200	added ('OK')	image/jpeg	etag:%2241cb72c42bec7d92a6e22307351275f5%22	https://a.kickstarter.com/assets/play/bg-0b1971e4b23b1aea268e71958923242709cf04ca8ee7bdf0c245a23774ec247a.jpg	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/play/bg-0b1971e4b23b1aea268e71958923242709cf04ca8ee7bdf0c245a23774ec247a.jpg	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:05	111/111	---M--	200	added ('OK')	image/png	etag:%2215006603c18129a080cb14cee8f86a47%22	https://a.kickstarter.com/assets/help/stats/arrow-0efc2d94b42a5e11552fa0ec574488fb5c06658ab5c2f750e7fb942844c768d1.png	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/help/stats/arrow-0efc2d94b42a5e11552fa0ec574488fb5c06658ab5c2f750e7fb942844c768d1.png	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:06	117324/117324	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20May%202021%2014:44:50%20GMT	https://ksr-static.imgix.net/c561/jobs-listing-1.jpg?ixlib=rb-2.0.0&auto=compress%2Cformat&s=d635135bf56641a9f873281b80b0c882	C:/My%20Websites/KS_Browsing_Page/ksr-static.imgix.net/c561/jobs-listing-155b7.jpg	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:06	163299/163299	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20May%202021%2011:36:39%20GMT	https://ksr-static.imgix.net/40ea/jobs-listing-2.jpg?ixlib=rb-2.0.0&auto=compress%2Cformat&s=269180e62313d67d3b1a8962773dd411	C:/My%20Websites/KS_Browsing_Page/ksr-static.imgix.net/40ea/jobs-listing-2cc59.jpg	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:06	123900/123900	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Jun%202021%2013:35:31%20GMT	https://ksr-static.imgix.net/7c06/jobs-listing-3.jpg?ixlib=rb-2.0.0&auto=compress%2Cformat&s=dc7671cff18b52a8524e7a0aa63ba9e8	C:/My%20Websites/KS_Browsing_Page/ksr-static.imgix.net/7c06/jobs-listing-3d211.jpg	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:06	96366/96366	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20May%202021%2009:03:35%20GMT	https://ksr-static.imgix.net/6b05/jobs-listing-4.jpg?ixlib=rb-2.0.0&auto=compress%2Cformat&s=62af8e752bdd7601e462b832d9b24e35	C:/My%20Websites/KS_Browsing_Page/ksr-static.imgix.net/6b05/jobs-listing-41dcb.jpg	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:07	92721/92721	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20May%202021%2014:57:19%20GMT	https://ksr-static.imgix.net/4554/jobs-listing-5.jpg?ixlib=rb-2.0.0&auto=compress%2Cformat&s=845db707b270b02abdc8ab6ba9b8d5c6	C:/My%20Websites/KS_Browsing_Page/ksr-static.imgix.net/4554/jobs-listing-50ab9.jpg	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:07	457/457	---M--	200	added ('OK')	image/png	etag:%229096026edef762254269f09f375e56c6%22	https://a.kickstarter.com/assets/widgets/k-logo-acc20bd56d146d2c66908ed732bb6de24af6009f5ded3f49c1135fb797c888d0.png	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/widgets/k-logo-acc20bd56d146d2c66908ed732bb6de24af6009f5ded3f49c1135fb797c888d0.png	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:07	878/878	---M--	200	added ('OK')	image/png	etag:%22066aed038a2cb00f4bc060803186a345%22	https://a.kickstarter.com/assets/widgets/k-logo@2x-f9586119747b8d628ae3f14698db8b321c6952482ae9bf11df98e0f905ebb7e5.png	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/widgets/k-logo@2x-f9586119747b8d628ae3f14698db8b321c6952482ae9bf11df98e0f905ebb7e5.png	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:07	1135/1135	---M--	200	added ('OK')	image/gif	etag:%22902db434de31cba5a8e104b75d19e3f2%22	https://a.kickstarter.com/assets/header/dropdown-grey-803975235ce6372bc2747de6b465a536a2c66da052fcc8fe6abcf8a411979d44.gif	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/header/dropdown-grey-803975235ce6372bc2747de6b465a536a2c66da052fcc8fe6abcf8a411979d44.gif	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:07	208306/208306	---M--	200	added ('OK')	image/jpeg	etag:%22ff5b98fe9f7912b1ae522585388e96f4%22	https://a.kickstarter.com/assets/mobile/scene-background-1638cfd6375ae8f9c404c43449066fa837aafa466a7ebe9c34e815fa6adbae0a.jpg	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/mobile/scene-background-1638cfd6375ae8f9c404c43449066fa837aafa466a7ebe9c34e815fa6adbae0a.jpg	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:08	158/158	---M--	200	added ('OK')	image/png	etag:%220f172852635304f24a73ddd3923013e7%22	https://a.kickstarter.com/assets/pledges/new/fieldset_actions-e40ef5a82e1fd37dbe857a0f052897ca5aec7b0736e93c84316b89ba36d336ec.png	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/pledges/new/fieldset_actions-e40ef5a82e1fd37dbe857a0f052897ca5aec7b0736e93c84316b89ba36d336ec.png	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:08	1750/1750	---M--	200	added ('OK')	image/png	etag:%223ca164fb151a9a1dffa29fc6a1400784%22	https://a.kickstarter.com/assets/pledges/uk_payments_footer-f3c2532b822e180f880e9b4e11b7790a4a8c59689260fc6365e46a05e8de3b57.png	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/pledges/uk_payments_footer-f3c2532b822e180f880e9b4e11b7790a4a8c59689260fc6365e46a05e8de3b57.png	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:09	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Tue,%2008%20Jun%202021%2006:32:09%20GMT	https://a.kickstarter.com/assets/jslider/jslider-059f32aa9359ed6bf6d1cae7027d5709d14a45025802e52ad5fa5379ac21b506.png	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/jslider/jslider-059f32aa9359ed6bf6d1cae7027d5709d14a45025802e52ad5fa5379ac21b506.png	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:09	1410/1410	---M--	200	added ('OK')	image/png	etag:%22e177d4e28a1844ebbaf3f1116e428caf%22	https://a.kickstarter.com/assets/jslider/jslider.round.plastic-4de3d9690cddf1b92d420e9a9b23cd8bbb49aed455a0a72159d9b5fd54c5bbfd.png	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/jslider/jslider.round.plastic-4de3d9690cddf1b92d420e9a9b23cd8bbb49aed455a0a72159d9b5fd54c5bbfd.png	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:09	3916/3916	---M--	200	added ('OK')	image/gif	etag:%22c4cd88c362eaa492335c950fa0a4657a%22	https://a.kickstarter.com/assets/icons/ksr-loader-f84198273f0b1bb949afbdfb8183f1219d12964d213c4152ebed2161a6b6d3a9.gif	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/icons/ksr-loader-f84198273f0b1bb949afbdfb8183f1219d12964d213c4152ebed2161a6b6d3a9.gif	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:10	1400/1400	---M--	200	added ('OK')	image/png	etag:%22e919eadd644ef70ca557fa24e6ce9fd8%22	https://a.kickstarter.com/assets/projects/missing_little-5026395a321074ba5178d8d1e1e445e9f81f56541dbde12bbd1354e38a3b0001.png	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/projects/missing_little-5026395a321074ba5178d8d1e1e445e9f81f56541dbde12bbd1354e38a3b0001.png	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:10	400/400	---M--	200	added ('OK')	image/png	etag:%2225c9bea5d499a06e8aed1c883a3121a6%22	https://a.kickstarter.com/assets/projects/edit/icon-status-53f27d0ea8b7da28c7b9de62819194428bf833f6a815c608f70413cb51d18d13.png	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/projects/edit/icon-status-53f27d0ea8b7da28c7b9de62819194428bf833f6a815c608f70413cb51d18d13.png	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:10	552/552	---M--	200	added ('OK')	image/png	etag:%2270fee161bebe72c2e9e953ac1e505970%22	https://a.kickstarter.com/assets/misc/mobile-refresh-0ce34dcf00639d81a70250bd4bf988857072f181c8d09fb0cececd4ab18275ec.png	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/misc/mobile-refresh-0ce34dcf00639d81a70250bd4bf988857072f181c8d09fb0cececd4ab18275ec.png	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:10	657/657	---M--	200	added ('OK')	image/png	etag:%2276144d9ca219be04146a56ffd0eef518%22	https://a.kickstarter.com/assets/projects/edit/icon-school-c42681dde6b9f05ee31ec604b5fe60d6050b0b17eaca9c4dc0a45e255aadfc8f.png	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/projects/edit/icon-school-c42681dde6b9f05ee31ec604b5fe60d6050b0b17eaca9c4dc0a45e255aadfc8f.png	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:10	321/321	---M--	200	added ('OK')	image/png	etag:%22951821666e7ba4b979d1dd119dfd270c%22	https://a.kickstarter.com/assets/projects/icon-shipping-a83e3e3e15be55ac6b4e3050bc808b10829ad7e9a2985cfe30aed98c39fc87ad.png	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/projects/icon-shipping-a83e3e3e15be55ac6b4e3050bc808b10829ad7e9a2985cfe30aed98c39fc87ad.png	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:11	3533/3533	---M--	200	added ('OK')	image/gif	etag:%223652ccc732e4a47e001e37830d518949%22	https://a.kickstarter.com/assets/projects/icon-creators-efd7400a170f76ed71f3da5ce7b1dac61a179f42296644bbac544fb58a3b6ac6.gif	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/projects/icon-creators-efd7400a170f76ed71f3da5ce7b1dac61a179f42296644bbac544fb58a3b6ac6.gif	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:11	123627/123627	---M--	200	added ('OK')	image/jpeg	etag:%2205a7f8bc6ba657a633cee6e3a94a8e56%22	https://a.kickstarter.com/assets/projects/learn/confetti-bg-40ba994a0c5e274aed6897d4bb0c928dc0044e811bdde2846d7f40ef9440ce69.jpg	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/projects/learn/confetti-bg-40ba994a0c5e274aed6897d4bb0c928dc0044e811bdde2846d7f40ef9440ce69.jpg	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:11	5145/5145	---M--	200	added ('OK')	image/png	etag:%22c8ff8b9bb9b00083f7234165c3434b25%22	https://a.kickstarter.com/assets/projects/learn/iphone_shadow-2f8b3cdfc51f89c844cc2112bbe383455516b1adb8b7242674b98d70e33b424e.png	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/projects/learn/iphone_shadow-2f8b3cdfc51f89c844cc2112bbe383455516b1adb8b7242674b98d70e33b424e.png	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:11	159695/159695	---M--	200	added ('OK')	image/jpeg	etag:%222285ef03c91722ba68d0b57b9b269001%22	https://a.kickstarter.com/assets/projects/learn/end-bg-a747a210c03f839aba12f390b745b7682527f0d3aa31e591d124857a49287272.jpg	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/projects/learn/end-bg-a747a210c03f839aba12f390b745b7682527f0d3aa31e591d124857a49287272.jpg	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:11	1031/1031	---M--	200	added ('OK')	image/png	etag:%22a88ce561a0411bcca918e403d034cbbc%22	https://a.kickstarter.com/assets/help/helptab-e0ada945f479ce0b6c1bf591ba2945a47bacf24606c7130500d55ff7015a556a.png	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/help/helptab-e0ada945f479ce0b6c1bf591ba2945a47bacf24606c7130500d55ff7015a556a.png	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:12	171956/171956	---M--	200	added ('OK')	image/jpeg	etag:%22b3ea21a99ffa6cde8132f092b84208eb%22	https://a.kickstarter.com/assets/site/spotlight/standard-time-be6abdff290c71e0bef2ad66987e73fd7e091cd81f52b266da907b4ec2f9374e.jpg	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/site/spotlight/standard-time-be6abdff290c71e0bef2ad66987e73fd7e091cd81f52b266da907b4ec2f9374e.jpg	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:12	277795/277795	---M--	200	added ('OK')	image/jpeg	etag:%22b6f0914a4b495528f20b06295dc453b0%22	https://a.kickstarter.com/assets/site/spotlight/standards-manual-485d7738aa892e326c8aea32b70cd69be1e3cc1fc500f4ae56088e4dcabca644.jpg	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/site/spotlight/standards-manual-485d7738aa892e326c8aea32b70cd69be1e3cc1fc500f4ae56088e4dcabca644.jpg	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
14:32:12	226747/226747	---M--	200	added ('OK')	image/jpeg	etag:%22b84adbe96e7c191340065efb02b6fe47%22	https://a.kickstarter.com/assets/site/spotlight/wasteland-2-639bde5ff6ea8257b0a1efa7373c9f9fedd324c06116542f18dc0bfddcce1c72.jpg	C:/My%20Websites/KS_Browsing_Page/a.kickstarter.com/assets/site/spotlight/wasteland-2-639bde5ff6ea8257b0a1efa7373c9f9fedd324c06116542f18dc0bfddcce1c72.jpg	(from https://a.kickstarter.com/assets/packages/base-39d61b7bd5055c18359e309c04efa298a0a0ed03553a218e65a17f8369303a8c.css)
